text_id,text,Anger,Joy,Sadness,Surprise,Fear,Disgust
kinyarwanda/new_1_00245,#Rwanda Uri nziza n' abagutuye ni beza https://t.co/GanPlAwUCX,0,2,0,0,0,0
kinyarwanda/new_1_00246,Ahitwa Nyabyondo #shyorongi umugore bamutwikishije lisansi arakongoka nyamara ngo yari yarishinganishije ku buyobozi. Ubu bugome bwaba buterwa n'iki?,0,0,3,0,0,0
kinyarwanda/new_1_00247,"Kuva na cyera ntamahirwe Y'urukundo Nijyeze Njyira. Kuko Ndibuka Tujyicyina Ibyabana, Ninjye Wabaga Ndi ya Mbwa yabaga icunze urugo.... #Laughter 🤣🤣🤣",0,0,3,0,0,0
kinyarwanda/new_1_00248,@user murikumpemukira nuko ntajya mbiba bwira peeee Internet banking,0,0,3,0,0,0
kinyarwanda/new_1_00249,Bari kumpa nudes muri DM yajye🤣🤣🤣 @user,0,0,0,0,0,0
kinyarwanda/new_1_00250,"#RwOT Waha iki @user yagejeje imihanda,amazi meza, amashanyarazi,amashuri,ivuriro...ku baturage bo mu tugari duturiye Ishyamba rya Bishop; MU RUGANO?",0,3,0,0,0,0
kinyarwanda/new_1_00251,Ya Allah shyira Baraka mubyo uy'umwana akora🤲🤲🤲🤲,0,0,0,0,0,0
kinyarwanda/new_1_00252,@user Ntibikabe aho kugurana wamubanjurira ninjoro,0,0,0,0,0,0
kinyarwanda/new_1_00253,Ariko buriya niyihe mpamvu iyo umuntu amaze kurya ahantu hatari iwabo/iwe ahita yumva ashatse gutaha ??😎,0,0,0,2,0,0
kinyarwanda/new_1_00254,@user Ubwo se si nko kuvugira #ishapure na Rozari mu MUSIGITI Ku munsi w'iteraniro ra🙄🙄,0,0,0,0,0,0
kinyarwanda/new_1_00255,@user Tujye tunemera ko covid 19 itwik🔥🔥🔥,0,0,0,0,0,0
kinyarwanda/new_1_00256,Good morning from Bigogwe nshuti. tubifurije kugirirwa ubuntu n'uwiteka uyu munsi muhahe mwuzuze Abahame🤞♥️💫 https://t.co/nBU1b6L9Mz,0,2,0,0,0,0
kinyarwanda/new_1_00257,Ni iki kikubabaza ukumva wanakirasa kuri iyi mihanda? Me: kwandika tweet ntubone na like n'imwe😓😓😓😓😓😓numva nswenyutse ndaq,0,0,2,0,0,0
kinyarwanda/new_1_00258,@user Ubwo ari wowe nyuma y umuceli urahita ujya kwa bucyana kurya I benzi,0,0,0,0,0,0
kinyarwanda/new_1_00259,@user Ni hahandi bavuga ko abapfa bazakomeza bagapfa😭😭😭,0,0,3,0,0,0
kinyarwanda/new_1_00260,@user @user Hari uwagutumiye kuzumva cyangwa nimba wumva zikurambiye wakishakiye ticket ikujyana ikuzimu kwasekibi ko ariho haguteguriwe,3,0,0,0,0,0
kinyarwanda/new_1_00261,@user @user Mwana waretse kubaga nta kinya mwana??? @user @user @user 😂😂😂😂😂 umusaza arimo gukoresha ukuri kwinshi,0,0,0,0,0,0
kinyarwanda/new_1_00262,💐💐💐 mwakire izi ndabyo n'iyi ndirimbo n'ibyanyu. Turababaye no kuvuga bamwe biragoye. Gusa ikivi cyanyu tuzacyusa nicyo twabizeza. #Kwibuka27 #GenocideAgainstTutsi #NeverAgain https://t.co/EnPduhRUxS,0,0,2,0,0,0
kinyarwanda/new_1_00263,"@user @user Ubwo uragenda wikura mu kiganiro buhoro buhoro. Reka ngushimire ibitekerezo watanze kugeza aha, byari inyamibwa. Ijoro ryiza.",0,2,0,0,0,0
kinyarwanda/new_1_00264,@user @user Banjye babafata dore bareze !! Babuze ibyo bakora koko ? Bahanishwe urubakwiye,3,0,0,0,0,0
kinyarwanda/new_1_00265,@user Kugeza ubu iwanjye ifite uturongo twayo twose ihora yuzuye nta gucagata. Ndizera ko bizakomeza ukoooo!,0,2,0,0,0,0
kinyarwanda/new_1_00266,"🎸Ubukene bw'amafaranga ntawe budashavuza. Nyamara uzajye wibuka ko Imana ariyo ibigaba. 📌Rubanda ntibakakoshye, Kubana biruta byose. ~Makanyaga Abdul",0,0,0,0,0,0
kinyarwanda/new_1_00267,@user Akox woe urabona harandi mahitamo bafite itegeko nitegeko erega aho gupfunomunsi buryuzapfejo,0,0,0,0,0,0
kinyarwanda/new_1_00268,Ilinyareanda kiri aha! Rwose mwisubireho pee! Uburimi mu myandikire bugabanuke. Uziko numvaga Muza-Nyina naho kumbe ni muzankîina https://t.co/FEZXxdljcd,2,0,0,0,0,0
kinyarwanda/new_1_00269,@user @user Wisanga buriwese agutuka then nawe ukumva ko warengereye,0,0,2,0,0,0
kinyarwanda/new_1_00270,Nuzajya wumva urakaye 😫 Jya utekereza Directeur w'ahantu wize secondaire ari kurya ikiraha 🤣🤣😂😂🤪🤪,0,0,0,0,0,0
kinyarwanda/new_1_00271,@user Baraje bakuvune sha dore ko nari nananiwe kubakwita🤣,2,0,0,0,0,0
kinyarwanda/new_1_00272,@user Woe wari unarenze ndaq,0,0,0,0,0,0
kinyarwanda/new_1_00273,Agahinda ka mbere nugufana Arsenal uri umukene rwose,2,0,2,0,0,0
kinyarwanda/new_1_00274,@user nyuma yigikorwa cyibujura nakorewe ndashimira inzego zitandukanye harimo #policembazistation #ubuyobozibwumurenge #ubuyobozibwakagari #mudugudu #Abaturanyi badusuye bakaduhumuriza bakanatugira inama @user @user mwakoze cyane 🙏🙏,0,2,2,0,0,0
kinyarwanda/new_1_00275,@user 🙄Ugize ngwiki wa mbwa we😒😒😒 https://t.co/HWzhhjen5B,2,0,0,0,0,0
kinyarwanda/new_1_00276,@user Ahhhhhh!! Humura Mwana wanjye intinzi y' Ibanze n' Ukunyurana ahakomeye Umutima utuje. Abo banyabyaha ntuzatume bakuvugisha aya Nyakurekwa,0,0,2,0,0,0
kinyarwanda/new_1_00277,"Ese @user ngo mucuti wawe, Neymar ngo asigaye yirarira ku #gisimenti! https://t.co/uyBd4u7JoA",0,0,0,0,0,0
kinyarwanda/new_1_00278,"Uyu musaza nahuye nawe agenda mbona uko agenda biteye agahinda, ubushake numuhate afite agenda gushaka icyamubeshaho rwose arababaje.@user ,@user https://t.co/uoyWd9dDFL",0,0,2,0,0,0
kinyarwanda/new_1_00279,@user @user @user muba mwaduteguriye amakuru numuranzi wumuziki mwiza ntagusinzira twitaramira kuri @user @user @user @user @user,0,2,0,0,0,0
kinyarwanda/new_1_00280,"Aba ba Feminist ntabwo bumva ibyo barimo, basubire kwiga neza kandi bahuze ibyo bavuga na Society",3,0,0,0,0,0
kinyarwanda/new_1_00281,@user @user Turi kumwe. Ni yo mpamvu umugore ajyana umwana kwa muganga kumusiramuza. Ntibigombera ko umugore aba asiramurika.,0,0,0,0,0,0
kinyarwanda/new_1_00282,@user Wasanga ari n'imbaraga za salongo. Niyumve nyine ahubwo arihe ibyangiritse by'uwo wakodeshaga. Kuko natabiriha nawe arashya,3,0,0,0,0,0
kinyarwanda/new_1_00283,@user @user @user @user @user @user @user Mbere yo kuvuga ko atangaza ibyo atazi waba uri umukozi w'irembo kuburyo ugiye kumuha amakuru yuzuye?? Nonsense 😏,3,0,0,0,0,0
kinyarwanda/new_1_00284,@user Winyibutsa ukuntu nigeze kurya ingurube nyita inkoko kuberako nasanze byari muri package imwe naho inkoko zashize nkejo.,0,0,3,0,0,0
kinyarwanda/new_1_00285,Ubusabane mu myambarire burakomeje @user @user https://t.co/8skd8oi3X4,0,0,0,0,0,0
kinyarwanda/new_1_00286,Ese kubera iki wumva wakwishimira kurya ibitaribyawe nkaho nyirabyo atakiriho nabe bose bashizeho pole MURINDAHABI IRENE,3,0,0,0,0,0
kinyarwanda/new_1_00287,"Muririmbire Uwiteka indirimbo nshya, Kuko yakoze ibitangaza. Ikiganza cye cy' iburyo n' ukuboko kwe kwera yabizanishije agakiza. Haleluya! Zaburi 98:1 🌹✨🌹🌟🌹✨🌹",0,0,0,0,0,0
kinyarwanda/new_1_00288,@user @user @user Mwaramutse neza nyakubahwa@user mukuru Nasabaga ko mwadufasha gushakira hamwe umuti w'ikibazo cyacu murakoze,0,0,2,0,0,0
kinyarwanda/new_1_00289,@user @user @user Arifata agashyiraho umuntu wananiwe gusimbuka urukuramende rwa santimetero 50 Koko?😏😏🤣😂,0,0,2,0,0,0
kinyarwanda/new_1_00290,Mwiriwe @user ku munsi wikiruhuko musuzuma ibinyabiziga byari bifite gahunda yo guzumwa ? Murakokoze,0,0,0,0,0,0
kinyarwanda/new_1_00291,@user Yarangiza ngo ni Mutimucyeye... apuuuu.....,3,0,0,0,0,0
kinyarwanda/new_1_00292,"@user @user Nabonye yasabye imbabazi, ubanza yasanze yibeshye. Twamubabarira, cyane ko nta n'icyemeza ko ibyo tuvuga twe ari ko kuri 100%",0,0,0,0,0,0
kinyarwanda/new_1_00293,"Umuryango @user twifatanije n'Urwanda mukubungabunga uburenganzira #bw'umwana himakazwa kumva ibitekerezo bye, @user @user @user namwe mwese! Birabareba &amp; mwiteho nkuwawe https://t.co/czdbK9SDc1",0,2,0,0,0,0
kinyarwanda/new_1_00294,"@user 😂😂🤣🤣🤣🤣🤣🤣 kwifata biranze ndaseka, nanjye nidubura nzareba ko udafute inzāra nk'izinka!🇻🇺",0,3,0,0,0,0
kinyarwanda/new_1_00295,"Micomyiza Jean Paul arakekwaho ibyaha bitatu: icyaha cya Jenoside, ubufatanyacyaha muri Jenoside n'ibyaha byibasiye inyokomuntu. #RBAAmakuru https://t.co/lQcS7I2FuZ",0,0,2,0,0,0
kinyarwanda/new_1_00296,Ntukabwire umuntu ngo ni mugufi jya uvuga ngo uburebure bwawe buri Mu nshamake https://t.co/QXvd0hxwdV,2,0,0,0,0,0
kinyarwanda/new_1_00297,"Imig 20:4 Nzarimirana w'umunyabute ntiyihingira atinya imbeho, Ni cyo gituma mu isarura azasabiriza kandi ntagire icyo abona.",2,0,0,0,0,0
kinyarwanda/new_1_00298,@user Icyiza ni uko agutera ikilo cyabwo uyu munsi ejo bakamubikamo toni.,0,2,0,0,0,0
kinyarwanda/new_1_00299,"@user Amategeko ajyena ko umwana ari umuntu uri munsi y'imyaka 18, ntabwo avuga umuntu udafite indangamuntu!",0,0,0,0,0,0
kinyarwanda/new_1_00300,"Amafunguro meza kubayabonye kubayabuze nyagasani abiteho, nibutsa #RwOT ko kumena amafunguro Ari ikosa haruwo byarikurengera ntasinzikare #food conservation program 🙏♥️🔥 https://t.co/FNbQRocKMw https://t.co/nCdwq5VG3k",0,2,0,0,0,0
kinyarwanda/new_1_00301,@user Oya. Twavuga twembi. Ibaze kuncecekesha ku bukwe bw'umwana wanjye! Uziko rubanda batinyuka!,2,0,0,0,0,0
kinyarwanda/new_1_00302,@user Afite amahirwe yo kuba abasha kwerekana anarangamutima ye. Urwo rugerero uvuga azarugeraho ari strong mu mutwe kurusha uko ubitekereza,0,0,0,0,0,0
kinyarwanda/new_1_00303,"@user @user @user @user #RDF ingabo igoboka aho rukomeye hose! Ubudasa mubuvoma ku isoko twese tuvomaho,Rudasumbwa mu mihigo,intore izirusha intambwe,umubyeyi dukunda cyane H.E @user!",0,3,0,0,0,0
kinyarwanda/new_1_00304,@user @user @user @user Kuki atari Umugore n'umugabo ku insonga c? Cg umugabo kurwanya ihohoterwa ntibimureba?,3,0,0,0,0,0
kinyarwanda/new_1_00305,@user @user @user Amahoro nawe wa mfura we. Urukumbuzi rumarwa no kurumara uzaze turikibitire ahirengeye!,0,2,0,0,0,0
kinyarwanda/new_1_00306,"Umva sister menya amazina ya boyfriend🙎‍♂️🙎‍♂️ wae ya nyayo ntagutera inda ntabwo tuzagufasha gushaka """" mane dreezy"""" 😂🤣🤣🤣🤣🤣🤣",0,0,0,0,0,0
kinyarwanda/new_1_00307,@user Mn eeeh... Ntabwo inzu y'umuntu uri kurya ibinini bikozwe nk'indobo haturamo imibu cg acumbikire umushitsi,0,0,0,0,0,0
kinyarwanda/new_1_00308,@user @user Ibi ni ibiki ra? Iyi indaya yasinze c?,3,0,0,0,0,0
kinyarwanda/new_1_00309,Ntugate umwanya wae wigisha cg uhanura udashaka guhinduka ... Kuko ntibishoboka ko wahindura umuntu mudahuje imico😔,0,0,0,0,0,0
kinyarwanda/new_1_00310,Congratulations my home team @user ibitego 2 tubonye kuri @user n'intwaro ikomeye ahasigaye MUGEREYO AMAHORO @user tubashimiye iyigahunda mwazanye amanota 3 aratugezayo Amahoro @user @user @user @user https://t.co/Q96T64fgPt,0,2,0,0,0,0
kinyarwanda/new_1_00311,@user @user @user Haaaaha….. ok celebrate itsinzi yanyu iboneka rimwe na rimwe 🤣,0,0,0,0,0,0
kinyarwanda/new_1_00312,Uyumunsi turimo kwibuka uko #inkontanyi zatanze ubuzima bwazo kugirango igihugu cyacu #Rwanda kigarure #amahoro #nuburinganire @user inkontanyi mwarakoze kugarura #amahoro mumitima yabanyarwanda. #secreatmemory https://t.co/OuBQrA3LL4,0,1,2,0,0,0
kinyarwanda/new_1_00313,@user Nukwihangana nonex imvura nimbi nyine nitwitabire dukure ikibuza ko dutambuka ukomeze ube nyagerwa,0,0,3,0,0,0
kinyarwanda/new_1_00314,"Uri ikimenyetso cy'uko ubuzima bwatsinze urupfu shenge. Urakabaho, urakaramba! https://t.co/J1UTdedsqZ",0,2,0,0,0,0
kinyarwanda/new_1_00315,"@user @user @user Umva mbese, wowe fata turuwasa zawe uzishore neza urebe ko utazagafata tukumirwa",0,0,0,0,0,0
kinyarwanda/new_1_00316,"@user aratabaza kuri uyu munsi w'intwari, kuko ari gukorerwa akarengane (ihohoterwa) n'umuyobozi wa @user, arasaba ababifitemo ububasha kumufasha akarenganurwa. https://t.co/sUL6MtAhnF",0,0,3,0,0,0
kinyarwanda/new_1_00317,Uyu munsi taliki ya 16/01/2022 mobile team yakingiriye mu Kagari k'Indatemwa mu buryo bwo kwegereza abaturage inkingo za covid-19 @user @user @user @user https://t.co/RzaMCvawf5,0,2,0,0,0,0
kinyarwanda/new_1_00318,"Tugane tuguhe service inoze neza utasanga ahandi Muri, Wilson paric hotel Umukiriya numwami https://t.co/t0m5cEsJ9Z",0,2,0,0,0,0
kinyarwanda/new_1_00319,@user @user @user Umutungo kamere Afurika ifite wakabaye uyikiza. Abo wita umubyeyi bakabaye ari abafatanyabikorwa mu bwubahane,0,0,1,0,0,0
kinyarwanda/new_1_00320,@user Ubwo se ntiyaba yarabivuze kera ubu akaba yumva zarahinduye imirishyo?,0,0,0,0,0,0
kinyarwanda/new_1_00321,College Don Bosco de Rushaki: Hatewe ibiti by'urwibutso bigaragaza ubufatanye hagati ya Leta na Kiliziya mu iterambere. https://t.co/vL6PJaigUR,0,2,0,0,0,0
kinyarwanda/new_1_00322,@user @user @user Guma murugo ntamuti nyibonyemo ahubwo wagirango ni igihano bro hari niyo twamaze amezi nkanswe iyi y'ibyumweru,3,0,0,0,0,0
kinyarwanda/new_1_00323,"Twambare agapfukamunwa neza, tugabanye ibyago byo Kwandura #COVID-19 .Ndinda nkurinde https://t.co/62nIecYz74",0,0,0,0,0,0
kinyarwanda/new_1_00324,@user Jya wisubiraho kandi wonse umwana ureke ubuntu bumeze nk'ubujajwa bwo kuvugw ko wanze konsa umwana,3,0,0,0,0,0
kinyarwanda/new_1_00325,Inshuti z'agahoto ndazirambiwe N'undi ufite gahunda nagire bwangu akore #unfollow https://t.co/3xEo7QglDF,2,0,0,0,0,0
kinyarwanda/new_1_00326,@user Nonex uwo mwana nago azikubara amafaranga kombona yabishyuraga akibagirwa50 kuri burimuntu uyumwana yaradamaraye,2,0,0,0,0,0
kinyarwanda/new_1_00327,@user kirazira kurera umwana nkuko warezwe muhe Agaciro kagezweho nibwo nawe uzaba wihesheje Agaciro,0,0,0,0,0,0
kinyarwanda/new_1_00328,"Ndashimira cyane byimazeyo mayor of @user , @user and @user mubyukuri ukomwitanga Nuko mudufasha twe baturage niterambere mutugezaho birivugira peuh 🙏 nimwe mukenewe. @user @user",0,2,0,0,0,0
kinyarwanda/new_1_00329,@user @user Eweee mbega inkurumbi weeee ubuse agiye kuiyahura atabireba raa cg na pfe none ko igihe kigeze,1,0,3,0,0,0
kinyarwanda/new_1_00330,@user @user Iyi service ninziza narayikunze rwose!!! Bituma umuntu agenzura neza ingano y'amafaranga ashyirwa kw'ikarita ndetse nasigayeho. Merci @user,0,2,0,0,0,0
kinyarwanda/new_1_00331,Icyo mwapfuye nyine nuko nawe washakaga kuba umu oligarchs akabyanga yabonye inda nini yanyu mbere https://t.co/oZs84W7B4h,3,0,0,0,0,0
kinyarwanda/new_1_00332,@user Amata Aduhame kuko dufite imbaraga ndetse hamwe N'Inka za Bigogwe zambaye APR,0,2,0,0,0,0
kinyarwanda/new_1_00333,@user Followers zitandukanye na subscribers nshuti uzabanze wige Kuko ntanubwo unazi ibyo uvuga ndagukomeje😜😂😂😂,2,0,0,0,0,0
kinyarwanda/new_1_00334,u RWANDA se koko rwasezerewe muri @user @user ntakundi mwarakoze basore bacu.,0,0,3,0,0,0
kinyarwanda/new_1_00335,@user wakambara ubusa bigashoboka se man kndi ari ubusa 😉 nangaga kubatixa 😂🏃,0,0,0,0,0,0
kinyarwanda/new_1_00336,#Musanze: Urugaga rw'Abagore n’urw'urubyiruko muri @user biyemeje kubakira abatishoboye Inzu 15 nibura imwe Muri Buri Murenge. https://t.co/VsKwH9ZWA1,0,2,0,0,0,0
kinyarwanda/new_1_00337,@user Uzantumire muri space nguhe Ido n'ido kandi nawe urabizi nuko ubaza nkumunyamakuru nyine!,0,0,0,0,0,0
kinyarwanda/new_1_00338,Ase ko numva mwese mwabaga abambere muri primaire Ba bana badufungiraga ishuri Bose bagiye he? 🤷‍♂️ 😂😂😂😂😂,0,0,0,0,0,0
kinyarwanda/new_1_00339,@user @user Gusuzugura umuntu mubana murarana ukubyarira abana si ibyo gushyigikirwa. Ibindi reka mparire inzobere mu rushako.,2,0,0,0,0,0
kinyarwanda/new_1_00340,@user Uwumva atabishaka ya retirinze se🤷,2,0,0,0,0,0
kinyarwanda/new_1_00341,@user @user @user Hari ubwo mu kiganiro cya 20 minutes uba umaze gukupa nka gataratu ukupa wongera uhamagara gutyo gutyo.,2,0,0,0,0,0
kinyarwanda/new_1_00342,"Wowe turabyumva kimwe rwose. Twese ibi byemezo biratuvuna cyane, ariko nta kirusha agaciro ubuzima https://t.co/EaAugJgMNC",2,0,0,0,0,0
kinyarwanda/new_1_00343,Etienne naramubwiye ngo ntazane umugore yanga kunyumva murashaka ko azakora divorce mwabarezi mwe? https://t.co/yW1MgAgaVy,3,0,0,0,0,0
kinyarwanda/new_1_00344,Murakoze cyaneeee Ntabwo bizongera Arko nidutwara igikombe Uwo munsi muzawuduhe twishime https://t.co/zApp6zv2Dw,0,0,0,0,0,0
kinyarwanda/new_1_00345,@user @user @user @user @user @user @user @user @user @user @user HBD @user Turishima Imana yo kuduhaye,0,2,0,0,0,0
kinyarwanda/new_1_00346,@user @user @user @user @user Kubindi sinshyigikiye ikibi namaganye genocide n'ingengabitekerezo yayo. Ntibizongere mu Rwanda n'ahandi hose.,0,0,2,0,0,0
kinyarwanda/new_1_00347,@user Police yacu ku Isonga Ndabakunda cyaneeee,0,2,0,0,0,0
kinyarwanda/new_1_00348,🙄🙈🙈 Already wakoze ihohoterwa rishingiye ku mitekereze yaba ihwitse cg idahwitse... Ntabwo akunda abamugira inama😂 https://t.co/HcriDHJjQ4,2,0,0,0,0,0
kinyarwanda/new_1_00349,"Karame Rudasumbwa, ganza ganza"""" Biganza bigaba amashyo n'amahoro! Uwo rukesha #Ubumwe Ijabo n'ijambo!! 🇷🇼🇷🇼🇷🇼🇷🇼🇷🇼💙💛💚 #Kwibohora27 horana amahoro ntore yarubohoye! #InkotanyiCyane 🤍❤️💙 Ntituzagutenguha🏹🏹🇷🇼 https://t.co/zrYLoC0k48",0,3,0,0,0,0
kinyarwanda/new_1_00350,@user Umva njye mbona kdi hafi gupfa peee,0,0,2,0,0,0
kinyarwanda/new_1_00351,"Amahirwe masa kuri mwe muzakora ikizamini cy'akazi muri @user kd muhawe ikaze mu bayobozi b'Indashyikirwa,niko twitwa kandi koko niko turi https://t.co/fQXcjfduoB",0,2,0,0,0,0
kinyarwanda/new_1_00352,@user @user @user Nibyiza kuba Aho imusanze barihuje bagafatanya kandi nibyiza kuba inkingo zirimo kugera henshi,0,3,0,0,0,0
kinyarwanda/new_1_00353,@user Ahogutera intambwe 99 ujya inyuma uzatere imwe ugana imbere,0,0,0,0,0,0
kinyarwanda/new_1_00354,@user Yanze kubyumva 😂 ubumenyi bw isi bwanze 🤣🤣🤣🤣,0,0,0,0,0,0
kinyarwanda/new_1_00355,Umuntu w'inshuti ya Bruce melody amugire inama yo kureka music 🚮🚮,3,0,0,0,0,0
kinyarwanda/new_1_00356,"@user Kizz Daniel se ko afungiwe mubaturanyi , ubwo umuntu wafunzwe uyu munsi azaba ari tayari in 5 days ?",0,0,0,0,3,0
kinyarwanda/new_1_00357,@user Oya nanone twamuhugura aho kumwifuriza ibibi. Erega iyo Umunyarwanda ahungabanye ingaruka nawe zikugeraho.,0,0,2,0,0,0
kinyarwanda/new_1_00358,@user @user Apu Aho natume Kuko byanze,0,0,2,0,0,0
kinyarwanda/new_1_00359,AbanyaRwanda twifitemo ubushobozi... AbanyaRwanda twifitemo ubushishozi... AbanyaRwanda dufite ubuyobozi butanga amahirwe angana kuri bose. Igisigaye nukubishyira hamwe tukabikoresha. #LongLiveRwanda 🇷🇼 @user @user @user @user @user,0,2,0,0,0,0
kinyarwanda/new_1_00360,Komera Imana Data amashyi umushimire ko uri I Kigali https://t.co/Sz3XYixytl,0,2,0,0,0,0
kinyarwanda/new_1_00361,"Bro ushobora kwiyahura ugapfa, EX wawe akaza kugushyingura Ari kumwe na boyfriend we mushyashya😒 Njye bimaze kumbaho kabiri😭😭. @user 💋💋",0,0,3,0,0,0
kinyarwanda/new_1_00362,@user Ni ikibazo. Basoze amahoro pe,0,0,0,0,2,0
kinyarwanda/new_1_00363,@user Umuhambirwa watanze amabwiriza n'uwarashe indege yari itwaye aba bantu yaradusemeye!,3,0,0,0,0,0
kinyarwanda/new_1_00364,@user @user @user @user @user @user @user @user @user Muraho neza mudutegurire ibyo byiza tumenye uko twakora snacks dukoresheje amagi nifarine umutsi mwiza kumuntu wese urikuyumva energy radio,0,2,0,0,0,0
kinyarwanda/new_1_00365,@user Nkunda ko yumva abacuye bugufi akumva ibitekerezo byabo mbese afite impano yiharuye,0,2,0,0,0,0
kinyarwanda/new_1_00366,"@user @user @user @user @user @user @user @user @user @user @user @user @user Hhhhhh wivuga ngo uguze nizo nzererezi! Sha bariya bo bari mubantu ubwenge bwabo bucyuzuye, ntanagake bigeze bakoreshaho rwose.",0,0,0,0,0,0
kinyarwanda/new_1_00367,@user @user Akajagari mwifuriza u Rwanda muzajya kugakorera ikuzimu mu buturo bwanyu,2,0,0,0,0,0
kinyarwanda/new_1_00368,@user Iyo abonye uzi guteka nk’abo muri Marriot..kandi ugategura mu buryo bwawe (innovative).. bimukora ku mutima cyane. Agukurira ingofero.,0,2,0,0,0,0
kinyarwanda/new_1_00369,@user Mwaramutse neza Mudufashe ko turimo gukatwa amafaranga igihe nkuye amafaranga kuri Momo nyashyira kuri konte bimeze bite ko bidasobanutse?,1,0,3,0,0,0
kinyarwanda/new_1_00370,"Ubutwari mu banyarwanda, agaciro kacu."""" @user tubifurije umunsi mwiza w intwari ku banyarwanda bose n inshuti zacu #Ubutwari2022 #SMVDrive https://t.co/oPEylfNQr6",0,3,0,0,0,0
kinyarwanda/new_1_00371,@user None urumva wareka uno muntu waremwe Imana itarananirwa ngo urumva ambwire y'ababyeyi?,2,0,0,0,0,0
kinyarwanda/new_1_00372,@user @user @user @user Bugesera Courage abana bahugire mu myidagaduro hari ubuzima bubafasha kwitwara neza Kandi bikanabarinda uburwayi,0,2,0,0,0,0
kinyarwanda/new_1_00373,@user Guma guma! Komeza urate uwo mubyeyi uduhetse twese. U Rwanda rufite ibyiza byinshi birutatse. Oyeee ! Rwanda nziza ngobyi iduhetse.,0,2,0,0,0,0
kinyarwanda/new_1_00374,😁😁 ubu tuvugana hari abantu iminwa iri kurya. Aho bari buvugire irakweduka bararwara ivutu ryamagambo 🤣🤜,2,0,0,0,0,0
kinyarwanda/new_1_00375,"@user Uvuze neza Cyane""""Iyo Kovidi abantu ihitana Hari nubwo bajya kwegera abicwa n'inzara ndetse n'impanuka munce zitandukanye !?turababaye",2,0,3,0,0,0
kinyarwanda/new_1_00376,@user @user @user Ikiza n uko nzaba ntakuririye ikindi ntuzampoze. Muyandi magambo banza ukure uce ubwenge ubone kuvuga.,3,0,0,0,0,0
kinyarwanda/new_1_00377,@user Umwaka mwiza muhire Denyse. Nawe uzakubere uwumugisha.,0,2,0,0,0,0
kinyarwanda/new_1_00378,"@user ,😅😅😂nnx kuba imbua ni itegeko",0,0,0,0,0,0
kinyarwanda/new_1_00379,@user Sexists ntabwo Ari abagabo ni imbwa.,3,0,0,0,0,0
kinyarwanda/new_1_00380,Ark ishyari ntirizashyira mubantu ntakuntu mwajya mwemera ko mwarushijwe aho kwitwaza ubusambo mujye muba abanya mwuga,3,0,0,0,0,0
kinyarwanda/new_1_00381,#UmuturageKuIsonga:Uyumunsi @user Habaye igikorwa cyokwibutsa abaturage akamaro ka sport kuri bose ndetse nagahunda za leta biciye mu mikino:@user @user @user @user https://t.co/R1WoK7xx6W,0,2,0,0,0,0
kinyarwanda/new_1_00382,Izi nkweto zirashaka 10k zombi inbox dore nabuze aho nzishyira kdi inzara niyose https://t.co/AVMS1DrjaF,0,0,2,0,0,0
kinyarwanda/new_1_00383,"@user Iraryoha mwana nuko wend utakiyiha umwanya nka mbere. Nkubu njye nyikund kurusha tsap, Impa kuruhura mumutwe pee❣❣❣",0,2,0,0,0,0
kinyarwanda/new_1_00384,Mwabasore mwe mwambabariye mukareka kwangiza ubusugi bw'abari b'uRwanda sibyo?👏 Imana izabaha umigisha myinshi cyane!,0,0,2,0,0,0
